ids,screen_name,followers,retweet,inreplyto, favorite,friends, listed, location,text
1.25075E+18,ExposeDarkness_,19,2965,,0,99,0,,RT @epigwhisp: This has to be the best satire on mask wearing I have ever seen. Shes hilarious &amp; spot on! https://t.co/Ho13X4nCeZ
1.24182E+18,LadyGlencoe65,7,0,nytimes,0,599,0,"Canberra, Australia",@nytimes Don't be upset about this ruling. Every person who ends up dying because they insisted on going to church https://t.co/TRBEYUVfmR
9.51084E+17,YZZ_Praetor_83,202,0,Nina201710,8,534,5,"Toronto, Ontario",@Nina201710 @CityNews I'm a black man so are you saying I'm a white supremacist? just because I belive in the chart https://t.co/TJCHsDmh0g
3416016298,ScottDavid2020,4415,11,,0,4340,17,Canada EH,RT @KMark1969: Happy Thanksgiving to you America. I know many of you can't be with your families this year and that really sucks. Its a hel
1560202848,drleppy,66,3959,,0,145,2,,"RT @Boringstein: COVID has gotten this bad not because of people seeing families, not because of socializing, not even solely because of th"
937112172,klarnamemiggi,545,230,,0,585,4,,"RT @DaFeid: Stockholm, 2020.

Check out the video before you claim: ""... but Sweden has the same measures""

Guaranteed mask-free. https://t"
9.77065E+17,khawfangjs,180,211,,0,236,0,,RT @brightwinvid: OK IM DONE. now the mask too? #OishiPlusCxBrightWin https://t.co/L0wXwDaI9Q
1026850050,hana_luqiera,382,396,,0,896,0,johor bahru ,RT @ayuni_hamdan: Still felt surreal that I finally made my own embroidery face mask  took some time to sew the flowers &amp; I'm glad I did
15676173,vicnaustin,424,0,TimHannan,0,1965,4,"Arizona, USA","@TimHannan But he told them to ingest bleach...so much better than a mask, right?  #GOPBetrayedAmerica #TrumpLiesEverytimeHeSpeaks"
4691829488,RaymondSoCal,1561,637,,0,1180,1,"California, USA",RT @funder: Happy Thanksgiving! Please stay home. If you go out wear a mask and distance.
17407716,rozesall,862,0,,3,4888,1,"Friuli-Venezia Giulia, Italia",One of the perks of wearing a mask is that no one can see I really do need to visit the dentist.
3971934912,Readnknitndrink,146,1341,,0,186,6,,RT @daniellis__: healthcare workers have been missing holidays for decades to care for you. you can miss one year to care for them. - @Dr
40296265,mynbc15,59046,2467,,0,1025,644,"Mobile, Alabama",RT @springsteen: Teamed up with some fellow New Jerseyans to encourage everyone this holiday season to wear a friggin mask. Lets all come
1715470742,New0rleansLady,2397,774,,0,4347,30,USA South,RT @Cernovich: Celebrity doctor who claimed not wearing a mask should be a CRIME has suddenly begun deleting tweets after he was caught hav
26893430,coachtf,7327,1780,,0,413,43,"Murfreesboro, TN","RT @Cleavon_MD: It makes ZERO sense to wear a mask into a restaurant then take it off inside, sit shoulder to shoulder, talk, shout and spe"
3185904565,Whoisballing,799,0,brando4games1,4,164,2,"Los Angeles, CA","@brando4games1 @Kathy_Dominguez Sorry, but buying something popular and reselling it online will never be a crime. https://t.co/9IcsHAZl9v"
1.26567E+18,TheWorldHealer1,7,2965,,0,49,0,,RT @epigwhisp: This has to be the best satire on mask wearing I have ever seen. Shes hilarious &amp; spot on! https://t.co/Ho13X4nCeZ
58073600,EmLeahy,121,184,,0,246,1,United States,"RT @wehavethepeople: Nebraska Governor Pete Ricketts is REFUSING to institute a mask mandate because ""TOO MUCH GOVERNMENT"" yet he takes NO"
1.18742E+18,Mask_official_,1044,169,,0,451,0,"Thanjavur🌾, India","RT @rameshlaus: #AyalaanUpdate 

Last &amp; final schedule of shoot begins for #Ayalaan with @Siva_Kartikeyan @Rakulpreet @iYogiBabu &amp; #Karuna"
17060480,mrdarkk,679,29,,0,2056,8,Gotham NY/Corvallis OR,RT @GeeksOfColor: Please stay safe tomorrow. No big gatherings and please don't travel or visit with anybody not in your household. WEAR A
1.15492E+18,Matt76Price,82,0,monicacoyne,2,115,0,"Nottingham, England","@monicacoyne @diarmaidok @TfL It's illegal, ur breaking privacy laws that have been passed legally unlike the mask 'mandate'"
160399250,ShamekaJanai,1785,0,,2,841,4,Helena✈Conway📍Jonesboro,Id hate to see the Covid numbers increase after the holidays! Wear your mask!!!! I got COVID from being around fam https://t.co/Hbe3ebfFM0
7.07075E+17,shoreboy1961,4848,22073,,0,4551,16,"Elkton, MD","RT @BarackObama: Lets all do our part this Thanksgiving to keep people safe and healthy. Celebrate virtually, if you can. Wear a mask. And"
1.02592E+18,roger99608653,200,2548,,0,60,0,,"RT @WatchChad: This restaurant just demanded that I put on a mask to pay my bill.

Ill let you think about how that turned out."
2965182774,BhuvneshPant,1347,5,,9,1181,6,"New Delhi, India",On #8YearsOfAAP Mask Distribution was done in Wazirpur Constituency with MLA @rajeshgupta Ji along with Women's Win https://t.co/Sc0DmdQqbo
9.77967E+17,realPitBullDog,730,0,ShadBegum,4,321,9,Tennessee ,"@ShadBegum Unfortunately 90% of the people cant wear them properly while doing a more laborious job.
Mask dont wo https://t.co/UowJX5qTlz"
1.15696E+18,ManBitesDog6,93,0,,1,257,0,USA,"Masks protect ppl. Not perfectly, but wear your mask. https://t.co/hdmIeaRVSk"
2466531781,leslie23rod,949,3546,,0,909,0,"Whittier, CA",RT @ngyntlinh: When you walk through Huntington Beach with a mask on https://t.co/RSgFfezYkt
1.17728E+18,Ken53924456,48,0,monndad,0,139,0,,"@monndad We have more to be thankful for than not. Just because we have to wear a mask, cant go out to eat and hav https://t.co/PFsVxNVjEp"
1.25774E+18,deeanewday,226,0,gibbsy66,0,809,0,,"@gibbsy66 You mean Mask Francois? Bit like the Scarlet Pimpernel, they seek him here they seek him there, but hes more of a Pimple."
1.02681E+18,Lil0Bebe,36,9264,,0,129,1,,"RT @Oobahs: Tried my new mask argument with a taxi driver. Wasn't wearing one &amp; was angry about mine. 'I like the anonymity,' I said. Wer"
1.30013E+18,3rdeyeslxme_,467,139,,0,483,0,"Black Mountain(Thaba Nchu), FS","RT @Thembi_Bal: SUD SATURDAY PRESENTS
Morris All White  Birthday Celebration 28 Nov20
Invite your friends and come party with

687"
86287477,ColinSNB,310,22073,,0,183,10,Edinburgh,"RT @BarackObama: Lets all do our part this Thanksgiving to keep people safe and healthy. Celebrate virtually, if you can. Wear a mask. And"
709860687,DavidHamer_1951,5722,0,DavidHamer_1951,1,1090,32,"Toronto,  Canada","No time for self-congratulation; were rising further above global averages.
Canadians all need to mask and downloa https://t.co/qAiWf304I4"
1655811470,Lisaann1000,7015,2559,,0,7430,5,"Manalapan, NJ","RT @Lrihendry: Gov Ron DeSantis lifted all Covid restrictions on Fl! 

Newly elected Miami Beach Dem Mayor said shes planning to go ahead"
7.69983E+17,JenGovantes,565,3959,,0,559,1,"Port St Lucie, FL","RT @Boringstein: COVID has gotten this bad not because of people seeing families, not because of socializing, not even solely because of th"
285230655,lisalouise999,278,0,MarkusFlemming3,0,91,12,"Norwich, England","@MarkusFlemming3 @dolly_birds85 Since @MarkusFlemming3 came up with such a bright idea, I think he should be the fi https://t.co/7m9KKNmzOD"
1.06972E+18,Kathlee22942562,685,2741,,0,2227,0,,"RT @DrEricDing: BREAKINGWyoming Governor Mark Gordon tests positive for #COVID19. 

 4 days ago: Same governor forgoes mask mandate. htt"
3341270231,orlandoperez610,1066,43,,0,2133,0,milwaukee wisconsin,RT @SamBardo1: Take Off The Stupid Mask  https://t.co/GtUrt5zT6k
1.22549E+18,GranthshalaNews,160,0,,0,5,0,,New Hampshire conservatives launch long-shot effort to impeach GOP governor after maskmandate https://t.co/I5S0MJAPwu
127849108,rezalblleH,787,0,Rumoon_cocoa,0,215,17,,@Rumoon_cocoa is that mask on her chin
1.16863E+18,elton_janice,61,1780,,0,315,0,,"RT @Cleavon_MD: It makes ZERO sense to wear a mask into a restaurant then take it off inside, sit shoulder to shoulder, talk, shout and spe"
1.26795E+18,loloh210,48,81,,0,1682,0,,"RT @wc_dev: And its gonna stay that way!!!
Mask, disposable gloves and 6 feet apart!! #wednesdaythought https://t.co/uDG9SfaXly"
1.16553E+18,machine_angry,117,2,,6,31,1,,So uhm. I have a Diathim OC now that I adopted from @/TheFoodWithTheDood. Here are my first takes on him! They go b https://t.co/8eDpnhc4OU
1.22031E+18,arawwx,53,0,arawwx,0,75,0,Lotus Pier Yunmeng,"LOL at Fita mask 

*pitta"
329557554,DanGB88,466,9264,,0,3421,23,London,"RT @Oobahs: Tried my new mask argument with a taxi driver. Wasn't wearing one &amp; was angry about mine. 'I like the anonymity,' I said. Wer"
1384074882,Musafir920,447,168,,0,2510,3,NaifaruMaldives🇲🇻/JAS.QM🇦🇶,RT @ragipsoylu: French Police violently beats up a music producer and utters racist remarks such as dirty nigger in a suspected racist at
1.12362E+18,correachris_,43,0,,0,1237,0,,The best place in the world is within a hug. It's possible be there because of the pandemic. To keep social distanc https://t.co/n8kk3zXbXj
1.12608E+18,the_tunesclub,448,0,,0,963,0,United States,"Find the magic of solitude with the bleak version of Beats By Dunbar conservative rap song ""Take Off Your Mask"" on https://t.co/eyUTsGT6mH"
1.30736E+18,EyeKnowBetter,42,0,,0,71,0,Dallas TX,I can only imagine Dawns full facial expressions behind that mask  https://t.co/qVucUZPgBE
43336854,paddyroybt,147,0,WhoresofYore,0,648,6,,@WhoresofYore 'Plastic behavior' or 'N-95 mask prototypes' 
207069769,AngusWhinfield,784,22073,,0,547,9,NY/DC,"RT @BarackObama: Lets all do our part this Thanksgiving to keep people safe and healthy. Celebrate virtually, if you can. Wear a mask. And"
340875095,jackcolleton,1423,6,,0,885,165,,"RT @LAURENCEJAMS: @AJKayWriter Lets recap
lockdown : avoid lockdown
don't wear a mask : wear a mask
gather indoors : don't gather indoors
c"
2562555738,hansolopley,3845,0,,0,144,0,CA // ND,I was told today that I wasnt an American by a customer who wouldnt wear a face mask. They said it was unconstitu https://t.co/83O1xCz6yC
572479619,almathemaine,737,12996,,0,127,20,all over @themaine 's socials,"RT @pookleblinky: My mom got a pulse oximeter.

She asked me to put a mask on and check to see how my blood oxygen lowers.

I put a mask on"
1.23803E+18,aidenbutler007,462,0,,1,604,0,,"New experience to wear mask in #CoronavirusPandemic.
#COVID19 #coronavirus #SecondWave 
#thursdaymorning https://t.co/bjmJtB8nA8"
379831835,mik__ka,477,10,,0,1467,4,Rome,"RT @MrScottEddy: Another morning walk, another mask on the ground. PLEASE wear a mask, but PLEASE throw it away properly!!!!!  https://t.c"
2632509419,Alicemason00,289,0,,0,324,3,"Kettering, England",Even when wearing a face mask https://t.co/zENnMYqQmI
193882904,mrpatriq,2197,0,JenifaBaah,0,920,12,On the Lord's side,@JenifaBaah I dunno if its just me but facial accessories like glasses or even a hat can distract my senses. So I https://t.co/DUyZ0VyWTF
4409959825,hellotaeya,256,1845,,0,318,2,she/her,"RT @flirtaeguk: Jungkook's reaction when Taehyung drank champaign through his mask, the nose scrunch  https://t.co/9v5NVP9tQl"
704946160,ellerby_dave,568,1,,0,1125,9,,"RT @profitseeker68: @connick69 Crazy a! People sell because the machinery has been delayed by a few weeks! The mask is still here, the mark"
101075484,Roseville_Girl,1345,0,jemssalvatore,1,2572,47,"Suffolk, England",@jemssalvatore That was so me  muttering under the mask
38283342,Tosyneno,10028,0,,2,10033,1,St Louis,"Any country with these many morons deserves a trump every once in a while. 
Wear a fucking mask
Happy Thanksgiving."
1.09221E+18,ASheyne20,576,9798,,0,797,5,"Central Luzon, Republic of the",RT @btsarmy2018x: Jungkooks face mask is an actual FACE so he put it over his eyes...I CANT SJSKSK https://t.co/bZqMmkj5pB
353774888,RevFranklinBigM,4731,0,,1,3203,280,"Maryland, USA",https://t.co/QNp5VLP1gg HAPPY THANKSGIVING YOU CAN'T BE GOD GIVING BILLY PRESTON ON THE ORGAN MY GOD MY KING TAKE T https://t.co/Afr2SRINeH
455913081,_dmcrm,2785,6,,0,943,15,"Paris, France","RT @hervedespois: [Warning]
For my UK followers unaware of what's going on in French: here's how french police broke into this black music"
29967129,CnBsNana,6169,1341,,0,6779,26,"Pismo Beach, CA",RT @daniellis__: healthcare workers have been missing holidays for decades to care for you. you can miss one year to care for them. - @Dr
4868842204,oli_oviedo,360,11,,0,632,14,Paraguay,RT @Ochibawolf: New (unofficial) Sailor Moon mask from Glittterycat on IG  https://t.co/Sdr7AVm2BK
1.26672E+18,ahe6188,412,1,BerwickJeff,2,596,3,"Edmonton,  Alberta, Canada ",@BerwickJeff The government has given the people a shovel to dig their own graves deeper&amp;deeper everyday.The amazin https://t.co/XRBISdVEQR
746710267,JKookieeV,137,0,,0,265,1,,I went out twice this week and wore face mask for over 5hrs each time so end result is my skin getting breakouts an https://t.co/o8sqiU9HYU
1.05789E+18,qistiekukies,120,58,,0,155,0,"Rawang, Selangor","RT @KzLittleShop: Friday 1

Black Friday Week

Friday 1 : RM100

- Venclassic Trio Set 
- Free 1pcs Venteera Washable Mask
- Free 3pcs Po"
122231988,MaryPussyPoppin,380,123904,,0,73,1,,RT @larissegg: if I see another nose hanging out of a mask...... https://t.co/9uROHWdTng
1.10331E+18,Gadgetsforall1,25,5,,0,278,0,India,"RT @dtptraffic: COVID PRECAUTIONS:

WEAR MASK, MAINTAIN SOCIAL DISTANCING, KEEP HAND HYGIENE."
1.26795E+18,loloh210,48,87,,0,1682,0,,RT @wc_dev: Everywhere I go MASK and disposable gloves. Is it overkill maybe but way to many people I know have either died from COVID or
277808304,catnamedlink,63,0,hinapatelRx,0,1248,0,"Maine, USA",@hinapatelRx Your story is heartbreaking. It is also why we wash everything that comes into our home. We take showe https://t.co/wQZ57YT9V5
7.6321E+17,UsamaUrz,39,587,,0,329,0,"Chennai, India","RT @ShadBegum: Correct way to wear mask. 

Have a blessed day ! 

#COVIDSecondWave 
#COVID19 https://t.co/AWDl7hEVXp"
30894393,pnut8686,314,0,jayceejdc,0,786,1,,@jayceejdc @NBCNews Hahahaha no no you're assuming that 320 million Americans are going to Thanksgiving- false - 2n https://t.co/scJduaApqO
2352313713,thegunmenhunter,160,0,Annah__M,0,435,0,,@Annah__M @Kalasinga_ I mask them well but naskia tamaa 
1.19027E+18,Fiyin____,2544,126,,0,2097,5,,"RT @Biisi96: Doesnt wear mask till you get to where you are going. 

Wears mask at the entrance. 

Removes mask when you get in. 

Koro: h"
274101032,ThreeCatsRule,108,0,,0,434,36,,"Hospital CEO out for refusing to wear mask after having Covid-19
https://t.co/v7VYR6KS1N.  GOOD RIDDANCE!   Climb b https://t.co/4Zu2ef17Jb"
296617978,ZR1_GT,27,0,trlattig,1,136,0,,@trlattig @tdreiling9156 @Jencling @BarackObama How would you have gotten ill if youve been wearing your mask?
1.04803E+18,SamBardo1,32835,43,,69,32808,0,"Florida, USA",Take Off The Stupid Mask  https://t.co/GtUrt5zT6k
2826935941,mulvena_brad,54,107,,0,508,0,,"RT @LanetteSiragusa: The biggest gift you can give to our health care workers right now is to stay at home, limit your contacts, wear a mas"
2665369820,ugra__,173,145,,0,306,0,"Yogyakarta, Indonesia",RT @MemesCentraI: how to wear a mask properly https://t.co/pL3FXrQKK4
350244887,EstellaPlage,343,22073,,0,854,11,,"RT @BarackObama: Lets all do our part this Thanksgiving to keep people safe and healthy. Celebrate virtually, if you can. Wear a mask. And"
1.09379E+18,mr1000faces,2374,1,,0,2225,7,4612 Wangen bei Olten ,"RT @mr1000faces: Poodle Face Mask https://t.co/dlzVfcW6fj via @zazzle 

20% off with code BLKFRISAVING

get this nice face mask made by @Io"
109490572,Stormy_Simpson,842,10,,0,759,7,Jumaykah,"RT @MrScottEddy: Another morning walk, another mask on the ground. PLEASE wear a mask, but PLEASE throw it away properly!!!!!  https://t.c"
1.06669E+18,RajnishSheoran4,12,1,,0,27,0,,"RT @parasturan7: Three days ago, Dushyant Chautala rallied thousands of farmers. No mask. No social distancing. Then there is no pandemic."
1.02897E+18,mask_girl_J,135,42,,0,310,5,まふワン＆ひきフェス🙃,"RT @halno__: Lovers 

# https://t.co/NJ2hHC5e8n"
2171271214,Carolin83201239,92,22073,,0,191,1,,"RT @BarackObama: Lets all do our part this Thanksgiving to keep people safe and healthy. Celebrate virtually, if you can. Wear a mask. And"
1.0168E+18,KN1093,14,20,,0,70,0,"Alberta, Canada",RT @ctvedmonton: Kenney: Tougher mask law would create a 'backlash' and cause some rural Albertans to unmask https://t.co/8C5HG8ko0R
